game_id,season,week,posteam_type,season_type,home_team,away_team,home_score,away_score
1999_01_ARI_PHI,1999,1,home,REG,PHI,ARI,24,25
1999_01_ARI_PHI,1999,1,away,REG,PHI,ARI,24,25
1999_01_BUF_IND,1999,1,away,REG,IND,BUF,31,14
1999_01_BUF_IND,1999,1,home,REG,IND,BUF,31,14
1999_01_CAR_NO,1999,1,away,REG,NO,CAR,19,10
1999_01_CAR_NO,1999,1,home,REG,NO,CAR,19,10
1999_01_CIN_TEN,1999,1,home,REG,TEN,CIN,36,35
1999_01_CIN_TEN,1999,1,away,REG,TEN,CIN,36,35
1999_01_DAL_WAS,1999,1,home,REG,WAS,DAL,35,41
1999_01_DAL_WAS,1999,1,away,REG,WAS,DAL,35,41
1999_01_DET_SEA,1999,1,home,REG,SEA,DET,20,28
1999_01_DET_SEA,1999,1,away,REG,SEA,DET,20,28
1999_01_KC_CHI,1999,1,away,REG,CHI,KC,20,17
1999_01_KC_CHI,1999,1,home,REG,CHI,KC,20,17
1999_01_MIA_DEN,1999,1,home,REG,DEN,MIA,21,38
1999_01_MIA_DEN,1999,1,away,REG,DEN,MIA,21,38
1999_01_MIN_ATL,1999,1,home,REG,ATL,MIN,14,17
1999_01_MIN_ATL,1999,1,away,REG,ATL,MIN,14,17
1999_01_NE_NYJ,1999,1,away,REG,NYJ,NE,28,30
1999_01_NE_NYJ,1999,1,home,REG,NYJ,NE,28,30
1999_01_NYG_TB,1999,1,away,REG,TB,NYG,13,17
1999_01_NYG_TB,1999,1,home,REG,TB,NYG,13,17
1999_01_OAK_GB,1999,1,home,REG,GB,LV,28,24
1999_01_OAK_GB,1999,1,away,REG,GB,LV,28,24
1999_01_PIT_CLE,1999,1,away,REG,CLE,PIT,0,43
1999_01_PIT_CLE,1999,1,home,REG,CLE,PIT,0,43
1999_01_SF_JAX,1999,1,home,REG,JAX,SF,41,3
1999_01_SF_JAX,1999,1,away,REG,JAX,SF,41,3
1999_02_ARI_MIA,1999,2,home,REG,MIA,ARI,19,16
1999_02_ARI_MIA,1999,2,away,REG,MIA,ARI,19,16
1999_02_ATL_DAL,1999,2,home,REG,DAL,ATL,24,7
1999_02_ATL_DAL,1999,2,away,REG,DAL,ATL,24,7
1999_02_CLE_TEN,1999,2,home,REG,TEN,CLE,26,9
1999_02_CLE_TEN,1999,2,away,REG,TEN,CLE,26,9
1999_02_DEN_KC,1999,2,away,REG,KC,DEN,26,10
1999_02_DEN_KC,1999,2,home,REG,KC,DEN,26,10
1999_02_GB_DET,1999,2,away,REG,DET,GB,23,15
1999_02_GB_DET,1999,2,home,REG,DET,GB,23,15
1999_02_IND_NE,1999,2,away,REG,NE,IND,31,28
1999_02_IND_NE,1999,2,home,REG,NE,IND,31,28
1999_02_JAX_CAR,1999,2,home,REG,CAR,JAX,20,22
1999_02_JAX_CAR,1999,2,away,REG,CAR,JAX,20,22
1999_02_NO_SF,1999,2,home,REG,SF,NO,28,21
1999_02_NO_SF,1999,2,away,REG,SF,NO,28,21
1999_02_NYJ_BUF,1999,2,home,REG,BUF,NYJ,17,3
1999_02_NYJ_BUF,1999,2,away,REG,BUF,NYJ,17,3
1999_02_OAK_MIN,1999,2,home,REG,MIN,LV,17,22
1999_02_OAK_MIN,1999,2,away,REG,MIN,LV,17,22
1999_02_PIT_BAL,1999,2,home,REG,BAL,PIT,20,23
1999_02_PIT_BAL,1999,2,away,REG,BAL,PIT,20,23
1999_02_SD_CIN,1999,2,home,REG,CIN,LAC,7,34
1999_02_SD_CIN,1999,2,away,REG,CIN,LAC,7,34
1999_02_SEA_CHI,1999,2,home,REG,CHI,SEA,13,14
1999_02_SEA_CHI,1999,2,away,REG,CHI,SEA,13,14
1999_02_TB_PHI,1999,2,away,REG,PHI,TB,5,19
1999_02_TB_PHI,1999,2,home,REG,PHI,TB,5,19
1999_02_WAS_NYG,1999,2,away,REG,NYG,WAS,21,50
1999_02_WAS_NYG,1999,2,home,REG,NYG,WAS,21,50
1999_03_ATL_STL,1999,3,home,REG,LA,ATL,35,7
1999_03_ATL_STL,1999,3,away,REG,LA,ATL,35,7
1999_03_CHI_OAK,1999,3,away,REG,LV,CHI,24,17
1999_03_CHI_OAK,1999,3,home,REG,LV,CHI,24,17
1999_03_CIN_CAR,1999,3,away,REG,CAR,CIN,27,3
1999_03_CIN_CAR,1999,3,home,REG,CAR,CIN,27,3
1999_03_CLE_BAL,1999,3,away,REG,BAL,CLE,17,10
1999_03_CLE_BAL,1999,3,home,REG,BAL,CLE,17,10
1999_03_DEN_TB,1999,3,home,REG,TB,DEN,13,10
1999_03_DEN_TB,1999,3,away,REG,TB,DEN,13,10
1999_03_DET_KC,1999,3,away,REG,KC,DET,31,21
1999_03_DET_KC,1999,3,home,REG,KC,DET,31,21
1999_03_IND_SD,1999,3,away,REG,LAC,IND,19,27
1999_03_IND_SD,1999,3,home,REG,LAC,IND,19,27
1999_03_MIN_GB,1999,3,home,REG,GB,MIN,23,20
1999_03_MIN_GB,1999,3,away,REG,GB,MIN,23,20
1999_03_NYG_NE,1999,3,home,REG,NE,NYG,16,14
1999_03_NYG_NE,1999,3,away,REG,NE,NYG,16,14
1999_03_PHI_BUF,1999,3,away,REG,BUF,PHI,26,0
1999_03_PHI_BUF,1999,3,home,REG,BUF,PHI,26,0
1999_03_SEA_PIT,1999,3,home,REG,PIT,SEA,10,29
1999_03_SEA_PIT,1999,3,away,REG,PIT,SEA,10,29
1999_03_SF_ARI,1999,3,away,REG,ARI,SF,10,24
1999_03_SF_ARI,1999,3,home,REG,ARI,SF,10,24
1999_03_TEN_JAX,1999,3,away,REG,JAX,TEN,19,20
1999_03_TEN_JAX,1999,3,home,REG,JAX,TEN,19,20
1999_03_WAS_NYJ,1999,3,away,REG,NYJ,WAS,20,27
1999_03_WAS_NYJ,1999,3,home,REG,NYJ,WAS,20,27
1999_04_ARI_DAL,1999,4,away,REG,DAL,ARI,35,7
1999_04_ARI_DAL,1999,4,home,REG,DAL,ARI,35,7
1999_04_BAL_ATL,1999,4,home,REG,ATL,BAL,13,19
1999_04_BAL_ATL,1999,4,away,REG,ATL,BAL,13,19
1999_04_BUF_MIA,1999,4,home,REG,MIA,BUF,18,23
1999_04_BUF_MIA,1999,4,away,REG,MIA,BUF,18,23
1999_04_CAR_WAS,1999,4,away,REG,WAS,CAR,38,36
1999_04_CAR_WAS,1999,4,home,REG,WAS,CAR,38,36
1999_04_JAX_PIT,1999,4,home,REG,PIT,JAX,3,17
1999_04_JAX_PIT,1999,4,away,REG,PIT,JAX,3,17
1999_04_KC_SD,1999,4,home,REG,LAC,KC,21,14
1999_04_KC_SD,1999,4,away,REG,LAC,KC,21,14
1999_04_NE_CLE,1999,4,home,REG,CLE,NE,7,19
1999_04_NE_CLE,1999,4,away,REG,CLE,NE,7,19
1999_04_NO_CHI,1999,4,home,REG,CHI,NO,14,10
1999_04_NO_CHI,1999,4,away,REG,CHI,NO,14,10
1999_04_NYJ_DEN,1999,4,home,REG,DEN,NYJ,13,21
1999_04_NYJ_DEN,1999,4,away,REG,DEN,NYJ,13,21
1999_04_OAK_SEA,1999,4,away,REG,SEA,LV,22,21
1999_04_OAK_SEA,1999,4,home,REG,SEA,LV,22,21
1999_04_PHI_NYG,1999,4,away,REG,NYG,PHI,16,15
1999_04_PHI_NYG,1999,4,home,REG,NYG,PHI,16,15
1999_04_STL_CIN,1999,4,away,REG,CIN,LA,10,38
1999_04_STL_CIN,1999,4,home,REG,CIN,LA,10,38
1999_04_TB_MIN,1999,4,away,REG,MIN,TB,21,14
1999_04_TB_MIN,1999,4,home,REG,MIN,TB,21,14
1999_04_TEN_SF,1999,4,home,REG,SF,TEN,24,22
1999_04_TEN_SF,1999,4,away,REG,SF,TEN,24,22
1999_05_ATL_NO,1999,5,away,REG,NO,ATL,17,20
1999_05_ATL_NO,1999,5,home,REG,NO,ATL,17,20
1999_05_BAL_TEN,1999,5,away,REG,TEN,BAL,14,11
1999_05_BAL_TEN,1999,5,home,REG,TEN,BAL,14,11
1999_05_CHI_MIN,1999,5,away,REG,MIN,CHI,22,24
1999_05_CHI_MIN,1999,5,home,REG,MIN,CHI,22,24
1999_05_CIN_CLE,1999,5,away,REG,CLE,CIN,17,18
1999_05_CIN_CLE,1999,5,home,REG,CLE,CIN,17,18
1999_05_DAL_PHI,1999,5,away,REG,PHI,DAL,13,10
1999_05_DAL_PHI,1999,5,home,REG,PHI,DAL,13,10
1999_05_DEN_OAK,1999,5,away,REG,LV,DEN,13,16
1999_05_DEN_OAK,1999,5,home,REG,LV,DEN,13,16
1999_05_JAX_NYJ,1999,5,home,REG,NYJ,JAX,6,16
1999_05_JAX_NYJ,1999,5,away,REG,NYJ,JAX,6,16
1999_05_MIA_IND,1999,5,home,REG,IND,MIA,31,34
1999_05_MIA_IND,1999,5,away,REG,IND,MIA,31,34
1999_05_NE_KC,1999,5,away,REG,KC,NE,16,14
1999_05_NE_KC,1999,5,home,REG,KC,NE,16,14
1999_05_NYG_ARI,1999,5,away,REG,ARI,NYG,14,3
1999_05_NYG_ARI,1999,5,home,REG,ARI,NYG,14,3
1999_05_PIT_BUF,1999,5,away,REG,BUF,PIT,24,21
1999_05_PIT_BUF,1999,5,home,REG,BUF,PIT,24,21
1999_05_SD_DET,1999,5,home,REG,DET,LAC,10,20
1999_05_SD_DET,1999,5,away,REG,DET,LAC,10,20
1999_05_SF_STL,1999,5,away,REG,LA,SF,42,20
1999_05_SF_STL,1999,5,home,REG,LA,SF,42,20
1999_05_TB_GB,1999,5,away,REG,GB,TB,26,23
1999_05_TB_GB,1999,5,home,REG,GB,TB,26,23
1999_06_CAR_SF,1999,6,home,REG,SF,CAR,29,31
1999_06_CAR_SF,1999,6,away,REG,SF,CAR,29,31
1999_06_CLE_JAX,1999,6,away,REG,JAX,CLE,24,7
1999_06_CLE_JAX,1999,6,home,REG,JAX,CLE,24,7
1999_06_DAL_NYG,1999,6,home,REG,NYG,DAL,13,10
1999_06_DAL_NYG,1999,6,away,REG,NYG,DAL,13,10
1999_06_GB_DEN,1999,6,away,REG,DEN,GB,31,10
1999_06_GB_DEN,1999,6,home,REG,DEN,GB,31,10
1999_06_IND_NYJ,1999,6,home,REG,NYJ,IND,13,16
1999_06_IND_NYJ,1999,6,away,REG,NYJ,IND,13,16
1999_06_MIA_NE,1999,6,away,REG,NE,MIA,30,31
1999_06_MIA_NE,1999,6,home,REG,NE,MIA,30,31
1999_06_MIN_DET,1999,6,home,REG,DET,MIN,25,23
1999_06_MIN_DET,1999,6,away,REG,DET,MIN,25,23
1999_06_OAK_BUF,1999,6,home,REG,BUF,LV,14,20
1999_06_OAK_BUF,1999,6,away,REG,BUF,LV,14,20
1999_06_PHI_CHI,1999,6,home,REG,CHI,PHI,16,20
1999_06_PHI_CHI,1999,6,away,REG,CHI,PHI,16,20
1999_06_PIT_CIN,1999,6,away,REG,CIN,PIT,3,17
1999_06_PIT_CIN,1999,6,home,REG,CIN,PIT,3,17
1999_06_SEA_SD,1999,6,home,REG,LAC,SEA,13,10
1999_06_SEA_SD,1999,6,away,REG,LAC,SEA,13,10
1999_06_STL_ATL,1999,6,away,REG,ATL,LA,13,41
1999_06_STL_ATL,1999,6,home,REG,ATL,LA,13,41
1999_06_TEN_NO,1999,6,home,REG,NO,TEN,21,24
1999_06_TEN_NO,1999,6,away,REG,NO,TEN,21,24
1999_06_WAS_ARI,1999,6,away,REG,ARI,WAS,10,24
1999_06_WAS_ARI,1999,6,home,REG,ARI,WAS,10,24
1999_07_ATL_PIT,1999,7,home,REG,PIT,ATL,13,9
1999_07_ATL_PIT,1999,7,away,REG,PIT,ATL,13,9
1999_07_BUF_SEA,1999,7,home,REG,SEA,BUF,26,16
1999_07_BUF_SEA,1999,7,away,REG,SEA,BUF,26,16
1999_07_CHI_TB,1999,7,home,REG,TB,CHI,6,3
1999_07_CHI_TB,1999,7,away,REG,TB,CHI,6,3
1999_07_CIN_IND,1999,7,away,REG,IND,CIN,31,10
1999_07_CIN_IND,1999,7,home,REG,IND,CIN,31,10
1999_07_CLE_STL,1999,7,home,REG,LA,CLE,34,3
1999_07_CLE_STL,1999,7,away,REG,LA,CLE,34,3
1999_07_DEN_NE,1999,7,home,REG,NE,DEN,24,23
1999_07_DEN_NE,1999,7,away,REG,NE,DEN,24,23
1999_07_DET_CAR,1999,7,home,REG,CAR,DET,9,24
1999_07_DET_CAR,1999,7,away,REG,CAR,DET,9,24
1999_07_GB_SD,1999,7,home,REG,LAC,GB,3,31
1999_07_GB_SD,1999,7,away,REG,LAC,GB,3,31
1999_07_KC_BAL,1999,7,home,REG,BAL,KC,8,35
1999_07_KC_BAL,1999,7,away,REG,BAL,KC,8,35
1999_07_NO_NYG,1999,7,home,REG,NYG,NO,31,3
1999_07_NO_NYG,1999,7,away,REG,NYG,NO,31,3
1999_07_NYJ_OAK,1999,7,away,REG,LV,NYJ,24,23
1999_07_NYJ_OAK,1999,7,home,REG,LV,NYJ,24,23
1999_07_PHI_MIA,1999,7,away,REG,MIA,PHI,16,13
1999_07_PHI_MIA,1999,7,home,REG,MIA,PHI,16,13
1999_07_SF_MIN,1999,7,home,REG,MIN,SF,40,16
1999_07_SF_MIN,1999,7,away,REG,MIN,SF,40,16
1999_07_WAS_DAL,1999,7,away,REG,DAL,WAS,38,20
1999_07_WAS_DAL,1999,7,home,REG,DAL,WAS,38,20
1999_08_BUF_BAL,1999,8,home,REG,BAL,BUF,10,13
1999_08_BUF_BAL,1999,8,away,REG,BAL,BUF,10,13
1999_08_CAR_ATL,1999,8,away,REG,ATL,CAR,27,20
1999_08_CAR_ATL,1999,8,home,REG,ATL,CAR,27,20
1999_08_CHI_WAS,1999,8,home,REG,WAS,CHI,48,22
1999_08_CHI_WAS,1999,8,away,REG,WAS,CHI,48,22
1999_08_CLE_NO,1999,8,home,REG,NO,CLE,16,21
1999_08_CLE_NO,1999,8,away,REG,NO,CLE,16,21
1999_08_DAL_IND,1999,8,home,REG,IND,DAL,34,24
1999_08_DAL_IND,1999,8,away,REG,IND,DAL,34,24
1999_08_JAX_CIN,1999,8,away,REG,CIN,JAX,10,41
1999_08_JAX_CIN,1999,8,home,REG,CIN,JAX,10,41
1999_08_MIA_OAK,1999,8,away,REG,LV,MIA,9,16
1999_08_MIA_OAK,1999,8,home,REG,LV,MIA,9,16
1999_08_MIN_DEN,1999,8,home,REG,DEN,MIN,20,23
1999_08_MIN_DEN,1999,8,away,REG,DEN,MIN,20,23
1999_08_NE_ARI,1999,8,away,REG,ARI,NE,3,27
1999_08_NE_ARI,1999,8,home,REG,ARI,NE,3,27
1999_08_NYG_PHI,1999,8,home,REG,PHI,NYG,17,23
1999_08_NYG_PHI,1999,8,away,REG,PHI,NYG,17,23
1999_08_SD_KC,1999,8,home,REG,KC,LAC,34,0
1999_08_SD_KC,1999,8,away,REG,KC,LAC,34,0
1999_08_SEA_GB,1999,8,home,REG,GB,SEA,7,27
1999_08_SEA_GB,1999,8,away,REG,GB,SEA,7,27
1999_08_STL_TEN,1999,8,home,REG,TEN,LA,24,21
1999_08_STL_TEN,1999,8,away,REG,TEN,LA,24,21
1999_08_TB_DET,1999,8,home,REG,DET,TB,20,3
1999_08_TB_DET,1999,8,away,REG,DET,TB,20,3
1999_09_ARI_NYJ,1999,9,away,REG,NYJ,ARI,12,7
1999_09_ARI_NYJ,1999,9,home,REG,NYJ,ARI,12,7
1999_09_BAL_CLE,1999,9,away,REG,CLE,BAL,9,41
1999_09_BAL_CLE,1999,9,home,REG,CLE,BAL,9,41
1999_09_BUF_WAS,1999,9,home,REG,WAS,BUF,17,34
1999_09_BUF_WAS,1999,9,away,REG,WAS,BUF,17,34
1999_09_CHI_GB,1999,9,away,REG,GB,CHI,13,14
1999_09_CHI_GB,1999,9,home,REG,GB,CHI,13,14
1999_09_CIN_SEA,1999,9,away,REG,SEA,CIN,37,20
1999_09_CIN_SEA,1999,9,home,REG,SEA,CIN,37,20
1999_09_DAL_MIN,1999,9,away,REG,MIN,DAL,27,17
1999_09_DAL_MIN,1999,9,home,REG,MIN,DAL,27,17
1999_09_DEN_SD,1999,9,away,REG,LAC,DEN,17,33
1999_09_DEN_SD,1999,9,home,REG,LAC,DEN,17,33
1999_09_JAX_ATL,1999,9,away,REG,ATL,JAX,7,30
1999_09_JAX_ATL,1999,9,home,REG,ATL,JAX,7,30
1999_09_KC_IND,1999,9,home,REG,IND,KC,25,17
1999_09_KC_IND,1999,9,away,REG,IND,KC,25,17
1999_09_PHI_CAR,1999,9,home,REG,CAR,PHI,33,7
1999_09_PHI_CAR,1999,9,away,REG,CAR,PHI,33,7
1999_09_PIT_SF,1999,9,home,REG,SF,PIT,6,27
1999_09_PIT_SF,1999,9,away,REG,SF,PIT,6,27
1999_09_STL_DET,1999,9,home,REG,DET,LA,31,27
1999_09_STL_DET,1999,9,away,REG,DET,LA,31,27
1999_09_TB_NO,1999,9,away,REG,NO,TB,16,31
1999_09_TB_NO,1999,9,home,REG,NO,TB,16,31
1999_09_TEN_MIA,1999,9,home,REG,MIA,TEN,17,0
1999_09_TEN_MIA,1999,9,away,REG,MIA,TEN,17,0
1999_10_BAL_JAX,1999,10,home,REG,JAX,BAL,6,3
1999_10_BAL_JAX,1999,10,away,REG,JAX,BAL,6,3
1999_10_CAR_STL,1999,10,away,REG,LA,CAR,35,10
1999_10_CAR_STL,1999,10,home,REG,LA,CAR,35,10
1999_10_CLE_PIT,1999,10,away,REG,PIT,CLE,15,16
1999_10_CLE_PIT,1999,10,home,REG,PIT,CLE,15,16
1999_10_DEN_SEA,1999,10,away,REG,SEA,DEN,20,17
1999_10_DEN_SEA,1999,10,home,REG,SEA,DEN,20,17
1999_10_DET_ARI,1999,10,home,REG,ARI,DET,23,19
1999_10_DET_ARI,1999,10,away,REG,ARI,DET,23,19
1999_10_GB_DAL,1999,10,away,REG,DAL,GB,27,13
1999_10_GB_DAL,1999,10,home,REG,DAL,GB,27,13
1999_10_IND_NYG,1999,10,away,REG,NYG,IND,19,27
1999_10_IND_NYG,1999,10,home,REG,NYG,IND,19,27
1999_10_KC_TB,1999,10,home,REG,TB,KC,17,10
1999_10_KC_TB,1999,10,away,REG,TB,KC,17,10
1999_10_MIA_BUF,1999,10,away,REG,BUF,MIA,23,3
1999_10_MIA_BUF,1999,10,home,REG,BUF,MIA,23,3
1999_10_MIN_CHI,1999,10,home,REG,CHI,MIN,24,27
1999_10_MIN_CHI,1999,10,away,REG,CHI,MIN,24,27
1999_10_NYJ_NE,1999,10,away,REG,NE,NYJ,17,24
1999_10_NYJ_NE,1999,10,home,REG,NE,NYJ,17,24
1999_10_SD_OAK,1999,10,home,REG,LV,LAC,28,9
1999_10_SD_OAK,1999,10,away,REG,LV,LAC,28,9
1999_10_SF_NO,1999,10,home,REG,NO,SF,24,6
1999_10_SF_NO,1999,10,away,REG,NO,SF,24,6
1999_10_TEN_CIN,1999,10,away,REG,CIN,TEN,14,24
1999_10_TEN_CIN,1999,10,home,REG,CIN,TEN,14,24
1999_10_WAS_PHI,1999,10,away,REG,PHI,WAS,35,28
1999_10_WAS_PHI,1999,10,home,REG,PHI,WAS,35,28
1999_11_ATL_TB,1999,11,home,REG,TB,ATL,19,10
1999_11_ATL_TB,1999,11,away,REG,TB,ATL,19,10
1999_11_BAL_CIN,1999,11,home,REG,CIN,BAL,31,34
1999_11_BAL_CIN,1999,11,away,REG,CIN,BAL,31,34
1999_11_BUF_NYJ,1999,11,home,REG,NYJ,BUF,17,7
1999_11_BUF_NYJ,1999,11,away,REG,NYJ,BUF,17,7
1999_11_CAR_CLE,1999,11,away,REG,CLE,CAR,17,31
1999_11_CAR_CLE,1999,11,home,REG,CLE,CAR,17,31
1999_11_CHI_SD,1999,11,away,REG,LAC,CHI,20,23
1999_11_CHI_SD,1999,11,home,REG,LAC,CHI,20,23
1999_11_DAL_ARI,1999,11,away,REG,ARI,DAL,13,9
1999_11_DAL_ARI,1999,11,home,REG,ARI,DAL,13,9
1999_11_DET_GB,1999,11,away,REG,GB,DET,26,17
1999_11_DET_GB,1999,11,home,REG,GB,DET,26,17
1999_11_IND_PHI,1999,11,away,REG,PHI,IND,17,44
1999_11_IND_PHI,1999,11,home,REG,PHI,IND,17,44
1999_11_NE_MIA,1999,11,away,REG,MIA,NE,27,17
1999_11_NE_MIA,1999,11,home,REG,MIA,NE,27,17
1999_11_NO_JAX,1999,11,away,REG,JAX,NO,41,23
1999_11_NO_JAX,1999,11,home,REG,JAX,NO,41,23
1999_11_NYG_WAS,1999,11,away,REG,WAS,NYG,23,13
1999_11_NYG_WAS,1999,11,home,REG,WAS,NYG,23,13
1999_11_OAK_DEN,1999,11,away,REG,DEN,LV,27,21
1999_11_OAK_DEN,1999,11,home,REG,DEN,LV,27,21
1999_11_PIT_TEN,1999,11,home,REG,TEN,PIT,16,10
1999_11_PIT_TEN,1999,11,away,REG,TEN,PIT,16,10
1999_11_SEA_KC,1999,11,away,REG,KC,SEA,19,31
1999_11_SEA_KC,1999,11,home,REG,KC,SEA,19,31
1999_11_STL_SF,1999,11,home,REG,SF,LA,7,23
1999_11_STL_SF,1999,11,away,REG,SF,LA,7,23
1999_12_ARI_NYG,1999,12,home,REG,NYG,ARI,24,34
1999_12_ARI_NYG,1999,12,away,REG,NYG,ARI,24,34
1999_12_ATL_CAR,1999,12,home,REG,CAR,ATL,34,28
1999_12_ATL_CAR,1999,12,away,REG,CAR,ATL,34,28
1999_12_CHI_DET,1999,12,away,REG,DET,CHI,21,17
1999_12_CHI_DET,1999,12,home,REG,DET,CHI,21,17
1999_12_CIN_PIT,1999,12,away,REG,PIT,CIN,20,27
1999_12_CIN_PIT,1999,12,home,REG,PIT,CIN,20,27
1999_12_GB_SF,1999,12,home,REG,SF,GB,3,20
1999_12_GB_SF,1999,12,away,REG,SF,GB,3,20
1999_12_JAX_BAL,1999,12,away,REG,BAL,JAX,23,30
1999_12_JAX_BAL,1999,12,home,REG,BAL,JAX,23,30
1999_12_KC_OAK,1999,12,away,REG,LV,KC,34,37
1999_12_KC_OAK,1999,12,home,REG,LV,KC,34,37
1999_12_MIA_DAL,1999,12,home,REG,DAL,MIA,20,0
1999_12_MIA_DAL,1999,12,away,REG,DAL,MIA,20,0
1999_12_NE_BUF,1999,12,home,REG,BUF,NE,17,7
1999_12_NE_BUF,1999,12,away,REG,BUF,NE,17,7
1999_12_NO_STL,1999,12,home,REG,LA,NO,43,12
1999_12_NO_STL,1999,12,away,REG,LA,NO,43,12
1999_12_NYJ_IND,1999,12,away,REG,IND,NYJ,13,6
1999_12_NYJ_IND,1999,12,home,REG,IND,NYJ,13,6
1999_12_PHI_WAS,1999,12,away,REG,WAS,PHI,20,17
1999_12_PHI_WAS,1999,12,home,REG,WAS,PHI,20,17
1999_12_SD_MIN,1999,12,home,REG,MIN,LAC,35,27
1999_12_SD_MIN,1999,12,away,REG,MIN,LAC,35,27
1999_12_TB_SEA,1999,12,home,REG,SEA,TB,3,16
1999_12_TB_SEA,1999,12,away,REG,SEA,TB,3,16
1999_12_TEN_CLE,1999,12,away,REG,CLE,TEN,21,33
1999_12_TEN_CLE,1999,12,home,REG,CLE,TEN,21,33
1999_13_CLE_SD,1999,13,away,REG,LAC,CLE,23,10
1999_13_CLE_SD,1999,13,home,REG,LAC,CLE,23,10
1999_13_DAL_NE,1999,13,home,REG,NE,DAL,13,6
1999_13_DAL_NE,1999,13,away,REG,NE,DAL,13,6
1999_13_GB_CHI,1999,13,away,REG,CHI,GB,19,35
1999_13_GB_CHI,1999,13,home,REG,CHI,GB,19,35
1999_13_IND_MIA,1999,13,home,REG,MIA,IND,34,37
1999_13_IND_MIA,1999,13,away,REG,MIA,IND,34,37
1999_13_KC_DEN,1999,13,away,REG,DEN,KC,10,16
1999_13_KC_DEN,1999,13,home,REG,DEN,KC,10,16
1999_13_MIN_TB,1999,13,away,REG,TB,MIN,24,17
1999_13_MIN_TB,1999,13,home,REG,TB,MIN,24,17
1999_13_NO_ATL,1999,13,home,REG,ATL,NO,35,12
1999_13_NO_ATL,1999,13,away,REG,ATL,NO,35,12
1999_13_NYJ_NYG,1999,13,home,REG,NYG,NYJ,41,28
1999_13_NYJ_NYG,1999,13,away,REG,NYG,NYJ,41,28
1999_13_PHI_ARI,1999,13,home,REG,ARI,PHI,21,17
1999_13_PHI_ARI,1999,13,away,REG,ARI,PHI,21,17
1999_13_PIT_JAX,1999,13,home,REG,JAX,PIT,20,6
1999_13_PIT_JAX,1999,13,away,REG,JAX,PIT,20,6
1999_13_SEA_OAK,1999,13,home,REG,LV,SEA,30,21
1999_13_SEA_OAK,1999,13,away,REG,LV,SEA,30,21
1999_13_SF_CIN,1999,13,home,REG,CIN,SF,44,30
1999_13_SF_CIN,1999,13,away,REG,CIN,SF,44,30
1999_13_STL_CAR,1999,13,away,REG,CAR,LA,21,34
1999_13_STL_CAR,1999,13,home,REG,CAR,LA,21,34
1999_13_TEN_BAL,1999,13,away,REG,BAL,TEN,41,14
1999_13_TEN_BAL,1999,13,home,REG,BAL,TEN,41,14
1999_13_WAS_DET,1999,13,away,REG,DET,WAS,33,17
1999_13_WAS_DET,1999,13,home,REG,DET,WAS,33,17
1999_14_ARI_WAS,1999,14,away,REG,WAS,ARI,28,3
1999_14_ARI_WAS,1999,14,home,REG,WAS,ARI,28,3
1999_14_ATL_SF,1999,14,away,REG,SF,ATL,26,7
1999_14_ATL_SF,1999,14,home,REG,SF,ATL,26,7
1999_14_BAL_PIT,1999,14,home,REG,PIT,BAL,24,31
1999_14_BAL_PIT,1999,14,away,REG,PIT,BAL,24,31
1999_14_CAR_GB,1999,14,home,REG,GB,CAR,31,33
1999_14_CAR_GB,1999,14,away,REG,GB,CAR,31,33
1999_14_CLE_CIN,1999,14,away,REG,CIN,CLE,44,28
1999_14_CLE_CIN,1999,14,home,REG,CIN,CLE,44,28
1999_14_DEN_JAX,1999,14,away,REG,JAX,DEN,27,24
1999_14_DEN_JAX,1999,14,home,REG,JAX,DEN,27,24
1999_14_DET_TB,1999,14,home,REG,TB,DET,23,16
1999_14_DET_TB,1999,14,away,REG,TB,DET,23,16
1999_14_MIA_NYJ,1999,14,home,REG,NYJ,MIA,28,20
1999_14_MIA_NYJ,1999,14,away,REG,NYJ,MIA,28,20
1999_14_MIN_KC,1999,14,away,REG,KC,MIN,31,28
1999_14_MIN_KC,1999,14,home,REG,KC,MIN,31,28
1999_14_NE_IND,1999,14,away,REG,IND,NE,20,15
1999_14_NE_IND,1999,14,home,REG,IND,NE,20,15
1999_14_NYG_BUF,1999,14,away,REG,BUF,NYG,17,19
1999_14_NYG_BUF,1999,14,home,REG,BUF,NYG,17,19
1999_14_OAK_TEN,1999,14,away,REG,TEN,LV,21,14
1999_14_OAK_TEN,1999,14,home,REG,TEN,LV,21,14
1999_14_PHI_DAL,1999,14,home,REG,DAL,PHI,20,10
1999_14_PHI_DAL,1999,14,away,REG,DAL,PHI,20,10
1999_14_SD_SEA,1999,14,away,REG,SEA,LAC,16,19
1999_14_SD_SEA,1999,14,home,REG,SEA,LAC,16,19
1999_14_STL_NO,1999,14,home,REG,NO,LA,14,30
1999_14_STL_NO,1999,14,away,REG,NO,LA,14,30
1999_15_ATL_TEN,1999,15,away,REG,TEN,ATL,30,17
1999_15_ATL_TEN,1999,15,home,REG,TEN,ATL,30,17
1999_15_BUF_ARI,1999,15,away,REG,ARI,BUF,21,31
1999_15_BUF_ARI,1999,15,home,REG,ARI,BUF,21,31
1999_15_DET_CHI,1999,15,away,REG,CHI,DET,28,10
1999_15_DET_CHI,1999,15,home,REG,CHI,DET,28,10
1999_15_GB_MIN,1999,15,away,REG,MIN,GB,24,20
1999_15_GB_MIN,1999,15,home,REG,MIN,GB,24,20
